encoding,model,accuracy,precision,recall,F1,AUC
rankhot,knn,0.8297872340425532,0.8215458003906707,0.8246384668353521,0.8221042372399886,
count,knn,0.8392434988179669,0.8332773249953832,0.8336005672911758,0.8309337821099806,
minhash,knn,0.7990543735224587,0.790242717027183,0.7940758701016131,0.791757706319715,
similarity,knn,0.8037825059101655,0.7942670108612029,0.7979857467073421,0.79484590467455,
gap,knn,0.7990543735224587,0.7879515413391464,0.7934367012827207,0.7894135444969628,
sum,knn,0.8203309692671394,0.8102085276169967,0.8154218769736011,0.8116187536155018,
helm,knn,0.8132387706855791,0.8016401810166933,0.8074626933001318,0.8035849770525895,
polynomial,knn,0.8297872340425532,0.823233438989897,0.8251914622270572,0.8230565673038611,
backdiff,knn,0.817966903073286,0.8067193040487464,0.813896497591079,0.8087259939067174,
target,knn,0.8246445497630331,0.8137826114636224,0.8196662430817161,0.8153064171866273,
mestimate,knn,0.8199052132701422,0.808889147028483,0.8145642022653895,0.8106026619736235,
jamesstein,knn,0.8151658767772512,0.8043693438914027,0.8098172485388438,0.8064091011764741,
loout,knn,0.8199052132701422,0.8098756023388376,0.8150368478993254,0.8116293832265887,
glmm,knn,0.8222748815165877,0.8117535083834104,0.8168683497308272,0.813357345868052,
catboost,knn,0.22748815165876776,0.30484787265289753,0.22447400710947507,0.13802933830216751,
onehot,svm,0.8297872340425532,0.8285188471523875,0.8272849244087127,0.8264551771297957,
binary,svm,0.8416075650118203,0.841486695008749,0.83856058158696,0.8383689233269065,
basen,svm,0.8841607565011821,0.8835617253242886,0.8822225520652344,0.8813236579160347,
hash,svm,0.8581560283687943,0.8537460120348144,0.8526558668303463,0.8513091124247907,
ordinal,svm,0.8936170212765957,0.8926459878186632,0.892260110512931,0.8915675666239651,
gray,svm,0.8699763593380615,0.8691716665400876,0.8674581996741538,0.8669589279962262,
rankhot,svm,0.8628841607565012,0.8610468715943671,0.8604654075200714,0.8594972760602513,
count,svm,0.900709219858156,0.8985947251978608,0.8987802570330776,0.8980643780285987,
minhash,svm,0.7163120567375887,0.7074246908486134,0.7185777149911903,0.7054090794649984,
similarity,svm,0.8321513002364066,0.8322857671597167,0.8295890718741505,0.8290355197773367,
gap,svm,0.7659574468085106,0.7586677394283875,0.7683046777365863,0.7598426064329189,
sum,svm,0.8581560283687943,0.8566805750263781,0.8560828852804062,0.8548069253314886,
helm,svm,0.8628841607565012,0.8637633204658645,0.8604654075200714,0.860314745814884,
polynomial,svm,0.8770685579196218,0.8797756607817947,0.8731784778598699,0.8743234656080806,
backdiff,svm,0.8605200945626478,0.8600597814883529,0.8577478639269518,0.8577446631992086,
target,svm,0.8862559241706162,0.8823188400966016,0.8833246001159328,0.8824825296467659,
mestimate,svm,0.8909952606635071,0.8886352147551809,0.888158667738019,0.88728513066395,
jamesstein,svm,0.8815165876777251,0.877967135215556,0.8794147235102037,0.8778925096000985,
loout,svm,0.8838862559241706,0.8806696447908147,0.8812462253417055,0.8803793112705736,
glmm,svm,0.8886255924170616,0.8858553812616535,0.885854520272581,0.8849447528756064,
catboost,svm,0.3056872037914692,0.15218006581330754,0.2981969762320946,0.1804820100265469,
onehot,lgr,0.8652482269503546,0.8607662528715162,0.8644725344574383,0.8579562726647841,
binary,lgr,0.8723404255319149,0.8686875713191503,0.8716318497964771,0.8657908964889245,
