encoding,model,accuracy,precision,recall,F1,AUC
sum,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
helm,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
polynomial,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
backdiff,lgr,0.5254237288135594,0.5261926182978814,0.49029913249271956,0.49313523561679284,
target,lgr,0.5525423728813559,0.5632013613980124,0.5221141359888738,0.5267033365783168,
mestimate,lgr,0.5491525423728814,0.5610105580693816,0.5195500334247712,0.5242051603094398,
jamesstein,lgr,0.5457627118644067,0.5543417366946779,0.516003934133991,0.520554653986826,
loout,lgr,0.5694915254237288,0.5837982008194774,0.5368986422627418,0.5415655420377268,
glmm,lgr,0.5491525423728814,0.5601597289143347,0.5185680366980936,0.5235639981908639,
catboost,lgr,0.3525423728813559,0.41335894152795555,0.358974358974359,0.2130661563285677,
onehot,dt,0.511864406779661,0.4937475998463902,0.48889913402949065,0.4902264816339473,
binary,dt,0.43728813559322033,0.4126167077326839,0.4121819844325089,0.4123022437664841,
basen,dt,0.4440677966101695,0.4169982722249142,0.4151794564440654,0.41552873928231193,
hash,dt,0.423728813559322,0.3944699087457457,0.3958668541527397,0.3946891249680802,
ordinal,dt,0.5016949152542373,0.47826032603260327,0.4761301030405016,0.4768287711081804,
gray,dt,0.4745762711864407,0.45378375962093315,0.44955856250432213,0.45096841947636385,
rankhot,dt,0.511864406779661,0.4943292029776545,0.4877503976395196,0.48925001760822656,
count,dt,0.4915254237288136,0.46936026936026937,0.46745579862151637,0.4681441700389546,
minhash,dt,0.488135593220339,0.4697488143107537,0.4647249563941203,0.46597838853652807,
similarity,dt,0.5220338983050847,0.5023837051979041,0.49642470205850486,0.49769230769230766,
gap,dt,0.49491525423728816,0.47514606815962396,0.4690379044589413,0.47095472262725036,
sum,dt,0.5084745762711864,0.4864851923675453,0.48322230162206187,0.48414130290462914,
helm,dt,0.5322033898305085,0.515240602603481,0.5083784759841098,0.5102285164117225,
polynomial,dt,0.4915254237288136,0.4723649381298635,0.46958653173816495,0.470657034743722,
backdiff,dt,0.4915254237288136,0.4677910500895373,0.4633610720515125,0.4648520133784169,
target,dt,0.48135593220338985,0.45898810510737337,0.4566507610858825,0.45736760445754276,
mestimate,dt,0.49830508474576274,0.4773831336622035,0.4738994798029859,0.47533144229660146,
jamesstein,dt,0.5016949152542373,0.47871282616612293,0.4720353764704978,0.473961820799365,
loout,dt,0.24067796610169492,0.08022598870056498,0.3333333333333333,0.12932604735883427,
glmm,dt,0.4847457627118644,0.4670445829106893,0.4626610728198981,0.4643987750327086,
catboost,dt,0.45084745762711864,0.3133390054830781,0.40092744135297326,0.34260552567188723,
