encoding,model,accuracy,precision,recall,F1,AUC
target,lgr,0.9239969135802469,0.7092711758196144,0.6663415888993152,0.6835140294210759,
mestimate,lgr,0.9239969135802469,0.7092711758196144,0.6663415888993152,0.6835140294210759,
jamesstein,lgr,0.9259259259259259,0.7093665621401753,0.6645930808768687,0.68222024142121,
loout,lgr,0.9243827160493827,0.7094920444649822,0.6665963659693788,0.6837550920338931,
glmm,lgr,0.9239969135802469,0.7092711758196144,0.6663415888993152,0.6835140294210759,
catboost,lgr,0.3005401234567901,0.0868001360646135,0.19790633367624635,0.11594208436925375,
onehot,dt,0.9972993827160493,0.7871649702416412,0.7988031606365049,0.7927945249196009,
binary,dt,0.9841820987654321,0.7748869392536052,0.7696003545395728,0.7721779642163221,
basen,dt,0.9953703703703703,0.791330639277402,0.797580639277402,0.7944060361027988,
hash,dt,0.6072530864197531,0.3606416158094802,0.36990184335240617,0.3620028871755007,
ordinal,dt,0.9965277777777778,0.79204411490067,0.7983192884919854,0.7951319524293867,
gray,dt,0.9926697530864198,0.7817645642048432,0.7958485637781718,0.7885138127038768,
rankhot,dt,0.9957561728395061,0.7862231141676559,0.7978097343518579,0.7918262353477509,
count,dt,0.33564814814814814,0.06712962962962962,0.2,0.10051993067590988,
minhash,dt,0.9972993827160493,0.7925279256250437,0.7988031606365049,0.7956157936853896,
similarity,dt,0.9992283950617284,0.79375,0.8,0.7968253968253969,
gap,dt,0.9957561728395061,0.7915854270770094,0.7978097343518579,0.7946478315701272,
sum,dt,0.9972993827160493,0.7871173665589909,0.7988545246277206,0.7927941807161561,
helm,dt,0.9972993827160493,0.7925279256250437,0.7988031606365049,0.7956157936853896,
polynomial,dt,0.9972993827160493,0.7925279256250437,0.7988031606365049,0.7956157936853896,
backdiff,dt,0.9972993827160493,0.7925279256250437,0.7988031606365049,0.7956157936853896,
target,dt,0.996141975308642,0.7918145114219216,0.7980645114219216,0.7948899082473184,
mestimate,dt,0.996141975308642,0.7918145114219216,0.7980645114219216,0.7948899082473184,
jamesstein,dt,0.9965277777777778,0.79204411490067,0.7983192884919854,0.7951319524293867,
loout,dt,0.5493827160493827,0.3273201947712895,0.5253503184713375,0.34592005762566885,
glmm,dt,0.996141975308642,0.7918145114219216,0.7980645114219216,0.7948899082473184,
catboost,dt,0.6385030864197531,0.2911730545876887,0.4,0.32524930195452734,
